104, 10/03/2016,2001,0,0,0,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
105,5/3/2016,2002,0,0,0,TRUE,S95,TRUE,FALSE,TRUE,05/05/16,TRUE
106,5/11/2016,2004,0,0,0,FALSE,S95,FALSE,FALSE,TRUE,05/05/16,TRUE
107,13/05/2016,1989,0,0,0,TRUE,88,FALSE,FALSE,FALSE,,TRUE
108, 31/05/2016,2005,0,0,0,FALSE,S95,FALSE,FALSE,TRUE,20/05/16,TRUE
110,6/2/2016,2004,0,0,0,FALSE,S95,FALSE,FALSE,TRUE,26/05/16,TRUE
111,9/6/2016,2005,0,0,0,FALSE,1995,FALSE,FALSE,TRUE,13/05/16,TRUE
112, 21/06/2016,2004,0,0,0,TRUE,1995,FALSE,FALSE,FALSE,,FALSE
113,24/06/2016,1999,2,0,1,TRUE,S95,TRUE,FALSE,FALSE,,TRUE
114, 01/08/2016,2003,1,0,2,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
115, 15/07/2016,2001,2,0,3,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
116, 04/08/2016,2005,0,0,0,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
117, 08/08/2016,2006,0,0,0,TRUE,S95,FALSE,FALSE,TRUE,12/08/16,TRUE
118, 09/08/2016,2003,0,0,0,FALSE,S95,FALSE,FALSE,TRUE,05/07/16,TRUE
119, 17/08/2016,1999,3,2,0,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
120,10/6/2016,2004,0,0,0,FALSE,1995,FALSE,FALSE,TRUE,13/05/16,TRUE
121, 07/10/2016,2006,0,0,1,FALSE,1995,FALSE,FALSE,FALSE,,TRUE
122,25/10/2016,2002,0,0,2,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
123,25/10/2016,2005,0,0,0,FALSE,1995,FALSE,FALSE,TRUE,13/06/16,TRUE
124,11/21/2016,2003,1,1,0,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
125,2/23/2015,1999,0,0,0,TRUE,S95,TRUE,FALSE,TRUE,13/07/15,TRUE
